idx,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41
303,8498.0,265.5625,31.504898,2235.0,0.47531107,0.0036483465,0.024121609,4.0,2.75,0.38420805,1340.0,0.0,1090.0,0.0,1021.0,0.0,1042.0,0.0,1057.0,0.0,1003.0,0.0,963.0,0.0,982.0,0.0,0.59275454,0.41167846,0.3091517,0.1819236,0.09687457,0.118561216,0.035942387,-0.022502411,0.20024228,0.23662737,0.1255885,0.11266973,0.09980442,0.11078287,0.055713043,0.05857177
304,7120.0,222.5,18.25,2078.0,0.4904132,0.004354544,0.028018683,7.0,2.2857144,0.5264045,995.0,0.0,893.0,0.0,861.0,0.0,854.0,0.0,922.0,0.0,873.0,0.0,868.0,0.0,854.0,0.0,0.24824075,0.10555451,0.03122068,-0.07970539,0.07531901,0.009194971,-0.097696565,0.016513417,0.08374842,0.19676618,0.04831088,0.18418878,0.1444815,0.0952507,0.14952719,0.09772635
305,5495.0,171.71875,38.53994,2222.0,0.48830903,0.0056425193,0.03484029,8.0,1.5,0.44695178,959.0,0.0,608.0,0.0,626.0,0.0,598.0,0.0,600.0,0.0,646.0,0.0,692.0,0.0,766.0,0.0,0.27738425,0.22337642,0.28007722,-0.005638571,-0.043496877,-3.7599242e-05,-0.034118723,0.018452475,0.27210304,0.13077313,0.16460115,0.11310518,0.091129705,0.041839957,0.07871424,0.107733615
306,5221.0,163.15625,43.704338,1815.0,0.45053783,0.005938697,0.03636437,4.0,2.25,0.35567898,1004.0,0.0,657.0,0.0,650.0,0.0,633.0,0.0,582.0,0.0,570.0,0.0,550.0,0.0,575.0,0.0,0.4503789,0.22254257,0.23200426,0.10709837,0.08573913,0.12958275,0.04590983,0.06936653,0.20380695,0.14285052,0.14864431,0.10238764,0.11068029,0.102065295,0.10953954,0.08002545
307,9622.0,300.6875,72.417816,2901.0,0.46964282,0.0032221184,0.021704523,6.0,2.5,0.57275,1655.0,0.0,1157.0,0.0,1364.0,0.0,1167.0,0.0,836.0,0.0,1195.0,0.0,1094.0,0.0,1154.0,0.0,0.54703027,0.04798584,-0.05045011,0.025850322,0.16111313,0.16130471,0.059564613,0.07452585,0.22154488,0.02889345,0.17976058,0.07395759,0.18057936,0.09585901,0.16096862,0.05843652
308,15536.0,485.5,51.182884,3058.0,0.49742118,0.0019954941,0.0143992165,9.0,1.5555556,0.4821061,1869.0,0.0,2045.0,0.0,1919.0,0.0,2002.0,0.0,1957.0,0.0,2002.0,0.0,1893.0,0.0,1849.0,0.0,-0.10057557,-0.613587,0.44245198,0.3859239,-0.62167186,-0.11967076,0.5803859,-0.19658834,0.19366641,0.19169167,0.07255208,0.14122744,0.14180106,0.03584926,0.07205947,0.15115263
309,4087.0,127.71875,20.547558,1515.0,0.5150398,0.007586882,0.04459214,4.0,3.25,0.4727184,454.0,0.0,434.0,0.0,475.0,0.0,514.0,0.0,649.0,0.0,566.0,0.0,504.0,0.0,491.0,0.0,0.67825985,0.5385475,0.35829255,0.24391241,0.10077219,0.0011398857,-0.05552342,-0.08258469,0.34493268,0.14743355,0.16205625,0.075705975,0.04603856,0.10478848,0.038759995,0.08028452
310,15320.0,478.75,76.55921,3038.0,0.49676368,0.0020236308,0.014573884,8.0,2.125,0.5982376,1987.0,0.0,1819.0,0.0,1804.0,0.0,2038.0,0.0,2141.0,0.0,1967.0,0.0,1707.0,0.0,1857.0,0.0,0.26587576,-0.49540085,-0.12290303,0.6324189,0.2551553,-0.60943246,-0.5353187,0.21904224,0.06416858,0.20730197,0.05855033,0.041830838,0.029842418,0.0986952,0.25235343,0.24725722
311,15507.0,484.59375,45.170414,3134.0,0.4903987,0.0019992262,0.014422406,7.0,2.5714285,0.6014703,1959.0,0.0,2046.0,0.0,2018.0,0.0,1946.0,0.0,1942.0,0.0,1970.0,0.0,1916.0,0.0,1710.0,0.0,0.16262434,-0.15827456,-0.09815317,0.34619665,0.084888056,-0.23093076,-0.02932367,0.22832611,0.13526231,0.1723336,0.12749277,0.095987655,0.13231996,0.03814846,0.040633816,0.25782144
312,8090.0,252.8125,31.72483,2507.0,0.48037004,0.003832365,0.025149338,10.0,1.2,0.42088997,1123.0,0.0,1013.0,0.0,1074.0,0.0,1085.0,0.0,995.0,0.0,922.0,0.0,976.0,0.0,902.0,0.0,0.07587363,0.33804676,0.0024127467,0.2679722,-0.0987926,0.14414746,-0.12020713,0.19827968,0.20102035,0.09807898,0.14784533,0.14414093,0.117940575,0.08540663,0.11993333,0.08563388
313,13435.0,419.84375,68.23219,2942.0,0.46062884,0.0023075778,0.016315503,3.0,5.3333335,0.56449574,1993.0,0.0,1844.0,0.0,1909.0,0.0,1749.0,0.0,1619.0,0.0,1527.0,0.0,1434.0,0.0,1360.0,0.0,0.45882648,0.40819645,0.330712,0.62477565,0.2624222,0.2026035,0.17512968,0.35488558,0.28413537,0.110622235,0.11460446,0.10599657,0.022247547,0.04729079,0.107362695,0.20774034
314,7997.0,249.90625,38.633175,2142.0,0.47659808,0.0038769385,0.025396926,6.0,1.8333334,0.3898962,1270.0,0.0,1000.0,0.0,979.0,0.0,939.0,0.0,977.0,0.0,993.0,0.0,923.0,0.0,916.0,0.0,0.23140535,0.17892152,0.1333707,0.021905998,0.036100928,-0.007007385,0.065061994,-0.018227749,0.16644697,0.19199407,0.15632282,0.10327069,0.1544496,0.017005628,0.11193304,0.098577194
315,8060.0,251.875,29.766539,2058.0,0.4805411,0.0038466312,0.025228636,7.0,2.2857144,0.5459057,1192.0,0.0,1017.0,0.0,1044.0,0.0,1059.0,0.0,924.0,0.0,870.0,0.0,998.0,0.0,956.0,0.0,0.4060472,0.28007454,0.13763127,0.04172104,0.10960452,0.17903985,0.19282947,0.03964237,0.24350333,0.108484596,0.11741112,0.15064773,0.20275502,0.07170312,0.043350525,0.062144555
316,8319.0,259.96875,55.122864,2610.0,0.46613467,0.0037268575,0.024561198,7.0,2.142857,0.53035223,1392.0,0.0,1048.0,0.0,1052.0,0.0,1005.0,0.0,1058.0,0.0,924.0,0.0,950.0,0.0,890.0,0.0,0.24864727,0.020642092,0.15147863,0.054093305,0.117932566,0.030272918,-0.033142123,0.10663268,0.151748,0.1722353,0.07249872,0.16825342,0.09293874,0.12955208,0.18925832,0.02351542
317,4796.0,149.875,51.9734,1746.0,0.4371452,0.0064650676,0.03903674,5.0,2.4,0.47831526,983.0,0.0,680.0,0.0,606.0,0.0,540.0,0.0,484.0,0.0,420.0,0.0,558.0,0.0,525.0,0.0,0.49079397,0.23774685,0.18163517,0.18795733,0.30092344,0.13301826,0.09474708,0.0852981,0.2298292,0.10820063,0.08947307,0.13241452,0.122190684,0.11778559,0.08738454,0.11272176
318,12664.0,395.75,77.31227,2970.0,0.49149737,0.002448077,0.017164025,3.0,5.6666665,0.6169457,1351.0,0.0,1701.0,0.0,1802.0,0.0,1980.0,0.0,1543.0,0.0,1315.0,0.0,1395.0,0.0,1577.0,0.0,0.6116651,0.34211913,0.24566744,0.22732656,0.11731551,-0.0317176,-0.13417126,-0.16512522,0.2626321,0.17605424,0.03266379,0.1282903,0.11259129,0.071879156,0.11461825,0.1012709
319,11239.0,351.21875,57.533543,2945.0,0.47930735,0.0027584978,0.019010708,7.0,2.142857,0.5310081,1706.0,0.0,1528.0,0.0,1376.0,0.0,1250.0,0.0,1345.0,0.0,1385.0,0.0,1310.0,0.0,1339.0,0.0,0.3423463,-0.19617768,-0.26463646,0.09754327,0.61916476,0.25013983,-0.17193803,-0.2604381,0.1787054,0.10238158,0.044516128,0.09267434,0.13933253,0.2726072,0.141043,0.028739816
320,3491.0,109.09375,30.879156,1583.0,0.45457906,0.008882522,0.050801054,3.0,3.0,0.36465195,681.0,0.0,444.0,0.0,425.0,0.0,377.0,0.0,390.0,0.0,392.0,0.0,362.0,0.0,420.0,0.0,0.414497,0.32161227,0.1491849,0.17373584,0.10769752,0.034021996,-0.053612866,0.02382383,0.22879425,0.17161824,0.14888929,0.0854048,0.047540568,0.089524716,0.1337501,0.09447803
321,9989.0,312.15625,43.404427,2917.0,0.4885374,0.0031037244,0.021023385,9.0,1.5555556,0.49414355,1408.0,0.0,1322.0,0.0,1251.0,0.0,1211.0,0.0,1172.0,0.0,1159.0,0.0,1154.0,0.0,1312.0,0.0,0.06708064,-0.29570955,0.16517854,0.5700825,-0.05249744,-0.27319816,0.2078074,0.34742433,0.23444726,0.07173301,0.067022175,0.09549619,0.05561722,0.06506548,0.07397215,0.33664653
322,9722.0,303.8125,44.98433,2942.0,0.48175406,0.0031889724,0.021514276,7.0,2.2857144,0.5530755,1440.0,0.0,1275.0,0.0,1138.0,0.0,1153.0,0.0,1213.0,0.0,1232.0,0.0,1227.0,0.0,1044.0,0.0,0.0028119867,-0.16383913,0.30159247,0.088780716,-0.21931826,0.13655789,0.25143382,-0.25760657,0.104225524,0.1563102,0.08222241,0.15658651,0.13627605,0.19714695,0.03211728,0.13511506
323,4696.0,146.75,26.944387,2034.0,0.47086057,0.006602769,0.03972858,7.0,1.7142857,0.43568996,749.0,0.0,614.0,0.0,569.0,0.0,571.0,0.0,571.0,0.0,562.0,0.0,554.0,0.0,506.0,0.0,0.12377055,-0.00026364496,0.23380736,0.1566374,0.22134072,-0.0386482,0.017134232,0.07863077,0.16639377,0.12101501,0.09236774,0.08292239,0.0928521,0.1073603,0.18858227,0.14850642
324,10360.0,323.75,45.41957,2689.0,0.49771455,0.002992567,0.020379758,8.0,2.25,0.6184363,1372.0,0.0,1301.0,0.0,1293.0,0.0,1278.0,0.0,1161.0,0.0,1317.0,0.0,1400.0,0.0,1238.0,0.0,0.0043276804,-0.39797428,-0.38358435,0.21556412,0.6821574,-0.18254271,-0.35033384,-0.3215871,0.101135805,0.07797176,0.04868584,0.016528068,0.108294174,0.20670666,0.35400787,0.086669825
325,8478.0,264.9375,29.260614,2243.0,0.4968229,0.003656954,0.024169885,5.0,2.6,0.4475112,1234.0,0.0,986.0,0.0,947.0,0.0,1077.0,0.0,1060.0,0.0,1024.0,0.0,1049.0,0.0,1101.0,0.0,0.49709362,0.13386503,-0.037336808,-0.01031387,-0.011753449,-0.07994091,-0.3350133,-0.29652962,0.15431668,0.2682504,0.078963086,0.13604861,0.11634,0.095955245,0.126283,0.023842959
326,7646.0,238.9375,38.39347,2385.0,0.48581168,0.004054938,0.026380572,8.0,1.5,0.43382162,1187.0,0.0,955.0,0.0,869.0,0.0,928.0,0.0,894.0,0.0,956.0,0.0,913.0,0.0,944.0,0.0,0.22875689,-0.082960956,0.069669485,-0.20271048,-0.115683354,0.26119772,0.18113463,0.017615188,0.1884437,0.14834307,0.071803786,0.16678591,0.19559728,0.15167554,0.07377932,0.0035713797
327,2966.0,92.6875,28.849216,1580.0,0.46927544,0.010455312,0.05808343,4.0,2.0,0.3283884,538.0,0.0,353.0,0.0,330.0,0.0,327.0,0.0,342.0,0.0,411.0,0.0,339.0,0.0,326.0,0.0,0.24839939,0.018186815,-0.07859808,-0.081291094,0.041943435,0.062191993,0.000507039,-0.09000742,0.12075147,0.11841001,0.14432506,0.11194554,0.11601086,0.19267635,0.110432625,0.08544807
328,9281.0,290.03125,48.92819,2787.0,0.5021984,0.0033405172,0.022381324,7.0,2.2857144,0.5671803,1250.0,0.0,1099.0,0.0,982.0,0.0,1154.0,0.0,1164.0,0.0,1229.0,0.0,1411.0,0.0,992.0,0.0,0.44027886,0.22561748,-0.056315083,-0.12932861,-0.32955605,-0.09857262,-0.20109023,-0.025840195,0.1828812,0.062040977,0.24680702,0.1739117,0.10010592,0.11799651,0.049974967,0.066281684
329,17185.0,537.03125,74.914734,3192.0,0.5138427,0.0018040037,0.013199614,6.0,3.0,0.61943555,1775.0,0.0,2056.0,0.0,2375.0,0.0,2196.0,0.0,2080.0,0.0,2203.0,0.0,2136.0,0.0,2364.0,0.0,0.39370915,0.06388631,0.03205528,-0.13987866,-0.17577377,-0.08504903,-0.112408064,0.021436516,0.09423503,0.17848867,0.17662403,0.15233697,0.10866406,0.050766166,0.11191603,0.12696905
330,14709.0,459.65625,91.615906,3075.0,0.49037567,0.0021076966,0.015093436,7.0,2.5714285,0.6485825,2135.0,0.0,1943.0,0.0,1842.0,0.0,1590.0,0.0,1671.0,0.0,1759.0,0.0,1921.0,0.0,1848.0,0.0,0.23519924,-0.53541684,-0.47253165,0.35895663,0.67679423,-0.079935215,-0.5043691,-0.27948844,0.12141726,0.06718281,0.07625101,0.06928413,0.110994376,0.12813872,0.34399664,0.08273504
331,4461.0,139.40625,26.546963,1732.0,0.45316038,0.0069506727,0.041463774,3.0,4.0,0.4532616,723.0,0.0,661.0,0.0,606.0,0.0,525.0,0.0,511.0,0.0,507.0,0.0,478.0,0.0,450.0,0.0,0.64641374,0.5233047,0.4202883,0.36116272,0.37958246,0.3641301,0.26404727,0.2284149,0.28279358,0.15519573,0.065688565,0.095141485,0.16305248,0.073601246,0.075054236,0.08947267
332,15551.0,485.96875,84.997604,3210.0,0.49992636,0.001993569,0.014387252,6.0,2.3333333,0.51270014,1798.0,0.0,1991.0,0.0,2137.0,0.0,1986.0,0.0,1922.0,0.0,1761.0,0.0,1930.0,0.0,2026.0,0.0,0.21753657,-0.48292878,-0.5751165,-0.01100422,0.7098211,0.24322721,-0.31685865,-0.5788132,0.09053319,0.046179596,0.097816005,0.037452564,0.08360434,0.49401066,0.11580759,0.03459604
333,15630.0,488.4375,68.10054,3158.0,0.4978144,0.0019834922,0.014324591,8.0,2.0,0.5603327,1933.0,0.0,1980.0,0.0,1881.0,0.0,1904.0,0.0,2031.0,0.0,1977.0,0.0,1998.0,0.0,1926.0,0.0,0.047159493,-0.79693925,-0.1805337,0.7393198,0.14949445,-0.64520544,-0.12041194,0.58005136,0.048708186,0.037837546,0.029847868,0.01873967,0.11523922,0.09738724,0.15997674,0.49226356
334,8340.0,260.625,54.778957,2547.0,0.4754777,0.003717472,0.024508737,6.0,2.0,0.4436451,1347.0,0.0,1218.0,0.0,895.0,0.0,938.0,0.0,948.0,0.0,975.0,0.0,933.0,0.0,1086.0,0.0,0.32237273,0.13945642,0.1862547,0.25478724,0.094067305,0.12817597,0.037986957,-0.08105958,0.2607761,0.16921782,0.05384714,0.019215899,0.13523476,0.13414283,0.11671933,0.1108461
335,14375.0,449.21875,72.599815,3049.0,0.49228612,0.0021566718,0.01539456,8.0,2.375,0.65746087,2080.0,0.0,1778.0,0.0,1744.0,0.0,1785.0,0.0,1549.0,0.0,1743.0,0.0,1895.0,0.0,1801.0,0.0,0.28426972,-0.19375978,-0.27733645,-0.18135232,0.14733191,0.5605469,0.10693656,-0.28380764,0.17581409,0.08379504,0.11669216,0.07402075,0.26964515,0.19911584,0.058155514,0.022761438
336,8355.0,261.09375,34.986923,2221.0,0.47519547,0.0037107973,0.024471411,7.0,1.7142857,0.41735488,1251.0,0.0,1051.0,0.0,1126.0,0.0,1021.0,0.0,993.0,0.0,1035.0,0.0,955.0,0.0,923.0,0.0,0.29431003,0.18507643,0.18531874,0.09945558,0.114417106,0.077762425,-0.038194165,0.13076155,0.15381922,0.112786904,0.1765805,0.109552614,0.094429135,0.11748155,0.12601973,0.10933034
337,8917.0,278.65625,32.592762,2264.0,0.48639604,0.0034768954,0.02315569,5.0,2.2,0.3836492,1327.0,0.0,1033.0,0.0,1100.0,0.0,1053.0,0.0,1163.0,0.0,1166.0,0.0,1057.0,0.0,1018.0,0.0,0.44226673,0.12631053,0.058868963,-0.04227601,-0.17103587,-0.18474336,-0.08089892,-0.0642704,0.054892205,0.18360285,0.16917577,0.1713703,0.105019026,0.06766182,0.13989122,0.10838681
338,6359.0,198.71875,61.49605,2199.0,0.45485443,0.004875747,0.030819792,5.0,2.2,0.43623212,1234.0,0.0,807.0,0.0,723.0,0.0,671.0,0.0,796.0,0.0,789.0,0.0,618.0,0.0,721.0,0.0,0.2541078,0.29431397,0.1622696,0.1179266,0.03771655,-0.07552232,-0.0424864,-0.078198366,0.15408482,0.21319695,0.15598439,0.09970989,0.078839466,0.11343524,0.087373696,0.09737555
339,5681.0,177.53125,40.758423,2075.0,0.45184004,0.0054577463,0.033881612,7.0,2.142857,0.5543038,989.0,0.0,805.0,0.0,741.0,0.0,639.0,0.0,707.0,0.0,588.0,0.0,629.0,0.0,583.0,0.0,0.49381953,0.31645283,0.2767907,0.29713553,0.17457913,0.22124428,0.1296569,0.17726025,0.2387596,0.16485359,0.09573009,0.1825157,0.07427859,0.10829468,0.090251386,0.045316353
340,14140.0,441.875,75.31963,2868.0,0.5301615,0.002192517,0.015614248,3.0,4.6666665,0.5089109,1519.0,0.0,1539.0,0.0,1517.0,0.0,1997.0,0.0,1673.0,0.0,1789.0,0.0,2135.0,0.0,1971.0,0.0,0.6284355,0.30711406,0.23258393,0.0031133376,-0.1726934,-0.039835263,0.0889817,0.0455932,0.20262824,0.19487347,0.17255096,0.13184541,0.13149679,0.026385108,0.07493935,0.065280676
341,7916.0,247.375,47.06893,2462.0,0.4956071,0.003916614,0.025616877,6.0,2.3333333,0.51541185,1019.0,0.0,1072.0,0.0,881.0,0.0,1057.0,0.0,939.0,0.0,929.0,0.0,1051.0,0.0,968.0,0.0,0.28393352,-0.3386062,-0.6225067,-0.28340214,0.13480647,0.5024777,0.30315945,-0.09996932,0.056405857,0.0418743,0.11265895,0.08841854,0.41981837,0.07910346,0.10142525,0.10029525
342,4600.0,143.75,27.434011,1861.0,0.48336607,0.0067405957,0.040418155,4.0,3.5,0.50739133,578.0,0.0,563.0,0.0,700.0,0.0,625.0,0.0,584.0,0.0,523.0,0.0,515.0,0.0,512.0,0.0,0.19878083,0.38680762,-0.035747282,0.14022796,-0.09005201,-0.0005968693,-0.044248775,-0.098467864,0.23179094,0.14031476,0.15483315,0.073030405,0.15126106,0.08324491,0.111851,0.05367378
343,9942.0,310.6875,51.83112,2810.0,0.47905594,0.0031183986,0.02110805,4.0,3.75,0.5393281,1516.0,0.0,1120.0,0.0,1344.0,0.0,1244.0,0.0,1183.0,0.0,1363.0,0.0,1078.0,0.0,1094.0,0.0,0.50933605,-0.006397177,-0.31249222,-0.43743175,-0.15989575,0.26565146,0.32136148,0.18732324,0.06278506,0.08226483,0.18250735,0.19554545,0.23898163,0.12394516,0.05772539,0.056245126
344,9565.0,298.90625,59.25652,2741.0,0.49029222,0.0032413215,0.021814587,6.0,3.0,0.6433874,1479.0,0.0,1123.0,0.0,1314.0,0.0,1004.0,0.0,982.0,0.0,1220.0,0.0,1114.0,0.0,1329.0,0.0,0.45000458,-0.03217247,-0.16754858,-0.31205472,-0.22382048,0.1449261,0.4462426,0.24449551,0.20934078,0.021191653,0.17442791,0.22836857,0.17679131,0.04038021,0.087108575,0.062390998
345,6442.0,201.3125,52.898746,2288.0,0.45504302,0.004812917,0.030485218,4.0,2.75,0.4236262,1235.0,0.0,804.0,0.0,859.0,0.0,681.0,0.0,721.0,0.0,695.0,0.0,711.0,0.0,736.0,0.0,0.39031577,0.3057035,0.25796026,0.076932624,0.14406337,0.10212311,0.13531767,0.1333797,0.26860934,0.15316512,0.11483507,0.1845679,0.057933163,0.1221321,0.07043548,0.028321838
346,8737.0,273.03125,40.81091,2537.0,0.48795447,0.0035485348,0.023560299,9.0,2.0,0.62515736,1151.0,0.0,1120.0,0.0,1105.0,0.0,1178.0,0.0,1169.0,0.0,939.0,0.0,984.0,0.0,1091.0,0.0,0.15379156,-0.06291227,-0.014172413,-0.30580017,0.21455538,0.43783724,-0.06806392,0.013383002,0.16669077,0.15422156,0.07315807,0.081406355,0.29088852,0.091484934,0.04308351,0.09906628
347,6675.0,208.59375,23.486511,1976.0,0.49114898,0.004644891,0.02958638,9.0,1.6666666,0.51235956,921.0,0.0,813.0,0.0,769.0,0.0,899.0,0.0,886.0,0.0,779.0,0.0,779.0,0.0,829.0,0.0,0.33271852,0.0956802,0.10239115,0.016676625,-0.12849388,-0.20236465,-0.25037748,-0.30556735,0.039959483,0.3017907,0.03391236,0.06944859,0.1278605,0.15853308,0.07607501,0.19242026
348,7182.0,224.4375,32.09258,2092.0,0.4815848,0.0043169474,0.027814288,6.0,2.0,0.4239766,1054.0,0.0,909.0,0.0,926.0,0.0,879.0,0.0,847.0,0.0,843.0,0.0,855.0,0.0,869.0,0.0,0.20074478,0.12936376,-0.23550743,0.057813857,-0.09646085,0.213446,0.11954192,0.26902238,0.18626946,0.03851572,0.1371007,0.25041828,0.07193042,0.15172933,0.030074866,0.1339612
349,6474.0,202.3125,45.33172,2355.0,0.45941085,0.0047891242,0.030358301,6.0,2.3333333,0.50417054,1084.0,0.0,913.0,0.0,792.0,0.0,795.0,0.0,763.0,0.0,744.0,0.0,663.0,0.0,720.0,0.0,0.1807745,0.21708275,0.15585853,0.18546903,0.1197977,0.19248126,0.14775483,0.06741818,0.20105697,0.16518629,0.07873169,0.13139366,0.11606859,0.1080572,0.1207768,0.07872881
350,4835.0,151.09375,23.05206,1803.0,0.49463922,0.0064129084,0.038773913,5.0,2.8,0.50113755,582.0,0.0,592.0,0.0,673.0,0.0,576.0,0.0,628.0,0.0,652.0,0.0,614.0,0.0,518.0,0.0,0.26536334,0.16265419,-0.03661455,-0.06289086,-0.19235729,-0.39402977,-0.23304555,-0.22297718,0.12581657,0.20821974,0.17933004,0.11029623,0.114121765,0.022161687,0.15156767,0.088486314
351,19296.0,603.0,84.25705,3543.0,0.4805141,0.0016066339,0.011941805,6.0,2.6666667,0.557784,2464.0,0.0,2540.0,0.0,2841.0,0.0,2483.0,0.0,2256.0,0.0,2481.0,0.0,2030.0,0.0,2201.0,0.0,0.42215288,-0.16874582,-0.12522009,0.18611121,0.31076786,0.17850477,0.033172518,0.07327799,0.1937873,0.03478173,0.09341711,0.054506112,0.15769729,0.12770772,0.21757102,0.120531715
352,11821.0,369.40625,72.75552,2928.0,0.4899782,0.0026226735,0.01820725,9.0,1.4444444,0.46721935,1844.0,0.0,1395.0,0.0,1341.0,0.0,1398.0,0.0,1345.0,0.0,1527.0,0.0,1485.0,0.0,1486.0,0.0,-0.107620426,0.03778285,0.35981616,-0.202514,0.10551431,0.14897798,-0.36842474,0.12852001,0.22448395,0.11668373,0.12738954,0.08452589,0.08148022,0.08187502,0.14169376,0.1418679
353,3135.0,97.96875,29.93794,1482.0,0.54009366,0.009891513,0.055502426,3.0,2.6666667,0.3569378,422.0,0.0,315.0,0.0,313.0,0.0,325.0,0.0,366.0,0.0,362.0,0.0,427.0,0.0,605.0,0.0,0.6714327,0.39599422,0.20337518,0.0686996,0.012198686,-0.023787756,-0.026000712,0.0059858398,0.26857316,0.19322899,0.132759,0.092438966,0.06555771,0.070231244,0.10940257,0.06780834
354,8994.0,281.0625,68.336914,2706.0,0.4779925,0.0034471254,0.022987118,7.0,2.2857144,0.5997332,1391.0,0.0,1194.0,0.0,1151.0,0.0,1038.0,0.0,1012.0,0.0,1037.0,0.0,1005.0,0.0,1166.0,0.0,0.2705108,-0.45978853,-0.35433796,0.31397778,0.5937126,-0.0630757,-0.48357615,-0.18619046,0.13943227,0.10181825,0.10404344,0.038997818,0.053825963,0.102632366,0.37208205,0.08716784
355,10402.0,325.0625,45.409206,2927.0,0.5018948,0.0029804825,0.02030954,9.0,1.6666666,0.5259566,1352.0,0.0,1268.0,0.0,1252.0,0.0,1286.0,0.0,1168.0,0.0,1372.0,0.0,1406.0,0.0,1298.0,0.0,-0.01631181,-0.52010256,0.36494127,0.5233852,-0.4263914,-0.37905508,0.39442834,0.08351425,0.20494461,0.13119262,0.1515164,0.03716211,0.061662205,0.05592904,0.069223836,0.28836918
356,4698.0,146.8125,55.423054,2093.0,0.424278,0.0065999576,0.039714485,6.0,2.5,0.5930183,972.0,0.0,582.0,0.0,719.0,0.0,562.0,0.0,522.0,0.0,471.0,0.0,465.0,0.0,405.0,0.0,0.4327918,0.20418338,0.23851976,0.14664088,0.04901272,0.08995994,0.09726541,0.15749645,0.20753986,0.09676621,0.17571548,0.17105635,0.026688507,0.12494793,0.100415796,0.09686987
357,10666.0,333.3125,44.994053,2790.0,0.47651568,0.002906704,0.019879766,4.0,3.75,0.524189,1503.0,0.0,1520.0,0.0,1406.0,0.0,1238.0,0.0,1218.0,0.0,1262.0,0.0,1389.0,0.0,1130.0,0.0,0.42090544,0.13932972,0.37348732,0.23360798,0.023705326,0.0007994252,0.102941036,0.021008156,0.19868687,0.19421026,0.09385384,0.14800972,0.068561636,0.09691272,0.08948456,0.1102804
358,7222.0,225.6875,28.202879,1979.0,0.48138306,0.0042930343,0.027684111,5.0,2.2,0.38548878,1104.0,0.0,924.0,0.0,854.0,0.0,851.0,0.0,905.0,0.0,833.0,0.0,912.0,0.0,839.0,0.0,0.19605948,0.41271093,-0.023071282,0.1804235,-0.058811657,0.14629395,-0.06866596,0.036897846,0.19676942,0.17794281,0.082085,0.1787575,0.1422632,0.10672546,0.046513304,0.0689433
359,13510.0,422.1875,84.897896,2658.0,0.5425897,0.0022947665,0.016237712,2.0,9.0,0.6455218,1205.0,0.0,1382.0,0.0,1384.0,0.0,1922.0,0.0,1879.0,0.0,1894.0,0.0,2102.0,0.0,1742.0,0.0,0.7470977,0.54933846,0.37073335,0.36006558,0.37047836,0.33208263,0.20991282,0.15186293,0.35688865,0.0988433,0.1452904,0.09560267,0.029864991,0.15385534,0.060435396,0.05921925
360,7438.0,232.4375,60.792133,2506.0,0.49270096,0.0041683475,0.027003175,5.0,2.8,0.53105676,1266.0,0.0,944.0,0.0,759.0,0.0,598.0,0.0,810.0,0.0,1085.0,0.0,1040.0,0.0,936.0,0.0,0.5336277,0.42760605,0.21556334,0.25020307,0.1793946,0.0020582632,-0.13568534,-0.21625127,0.29006302,0.14887193,0.1156942,0.08412565,0.07884398,0.14274898,0.08065935,0.05899287
361,12714.0,397.3125,49.755928,2916.0,0.4911553,0.0024384488,0.01710614,6.0,2.8333333,0.57881075,1534.0,0.0,1632.0,0.0,1579.0,0.0,1728.0,0.0,1788.0,0.0,1544.0,0.0,1595.0,0.0,1314.0,0.0,0.31424123,0.14337042,0.06539652,-0.13328578,0.044178843,0.104632005,0.09030137,0.20650531,0.27293503,0.069241494,0.18192,0.2012989,0.07366344,0.0555939,0.13837111,0.0069761076
362,6932.0,216.625,72.82588,2321.0,0.49386203,0.004472659,0.028658709,4.0,2.75,0.470427,1133.0,0.0,646.0,0.0,1027.0,0.0,758.0,0.0,679.0,0.0,633.0,0.0,1247.0,0.0,809.0,0.0,0.5461669,0.023459665,-0.22155708,-0.27204534,-0.20225511,-0.12188173,-0.0151679395,0.047286488,0.15410312,0.14366812,0.07382375,0.26504242,0.13947974,0.11504143,0.05670559,0.052135814
363,15889.0,496.53125,38.58026,3247.0,0.49405655,0.0019511582,0.014123177,8.0,2.125,0.563031,2011.0,0.0,2014.0,0.0,2130.0,0.0,1954.0,0.0,1979.0,0.0,1934.0,0.0,1928.0,0.0,1939.0,0.0,0.025404809,-0.3270191,0.018309051,0.37880096,-0.10238312,-0.28188083,0.31047797,0.2230179,0.14893037,0.099258415,0.029655114,0.12550583,0.12797287,0.09697299,0.10704111,0.26466328
